PLAYER_ID,PLAYER_NAME,Pos,Age,GP,MIN,FG_PCT,FG3_PCT,FT_PCT,OREB,DREB,AST,TOV,STL,BLK,PTS,PLUS_MINUS,WS/48,BPM,VORP,PER,SALARY
1641735,Amari Bailey,PG,19,0.108,0.163,0.333,0.2,0.857,0.13,0.03,0.064,0.091,0.143,0.0,0.066,0.625,0.576,0.4,-0.529,0.548,
1641708,Amen Thompson,SF,21,0.735,0.588,0.536,0.2,0.684,0.522,0.416,0.239,0.341,0.619,0.167,0.274,0.634,0.781,0.598,0.703,0.706,8809320
1629599,Amir Coffey,SF,26,0.831,0.548,0.472,0.38,0.859,0.087,0.168,0.101,0.114,0.286,0.056,0.19,0.542,0.712,0.52,-0.529,0.554,3666667
203083,Andre Drummond,C,30,0.94,0.447,0.556,0.2,0.592,0.739,0.554,0.046,0.227,0.429,0.167,0.242,0.616,0.809,0.564,0.175,0.794,3360000
1641748,Andre Jackson Jr.,SG,22,0.675,0.257,0.5,0.37,0.727,0.174,0.119,0.083,0.114,0.143,0.028,0.063,0.528,0.709,0.492,-0.617,0.526,1119563
1641847,Andrew Funk,SG,24,0.048,0.061,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.095,0.056,0.0,0.639,0.354,0.281,-0.441,0.276,
1629614,Andrew Nembhard,PG,24,0.807,0.658,0.498,0.357,0.804,0.109,0.149,0.376,0.341,0.429,0.028,0.265,0.648,0.683,0.52,-0.529,0.578,2131905
203952,Andrew Wiggins,SF,28,0.843,0.711,0.453,0.358,0.751,0.326,0.297,0.156,0.273,0.286,0.167,0.38,0.565,0.697,0.514,-0.705,0.604,24330357
1629014,Anfernee Simons,SG,24,0.542,0.909,0.43,0.385,0.9,0.109,0.317,0.505,0.614,0.238,0.028,0.651,0.269,0.695,0.566,0.263,0.663,24107143
1641710,Anthony Black,PG,20,0.819,0.441,0.466,0.394,0.613,0.109,0.149,0.119,0.182,0.238,0.083,0.133,0.579,0.694,0.504,-0.705,0.524,7245480
203076,Anthony Davis,C,30,0.904,0.939,0.556,0.271,0.816,0.674,0.941,0.321,0.477,0.571,0.639,0.712,0.694,0.846,0.662,3.0,0.846,40600080
1630162,Anthony Edwards,SG,22,0.94,0.928,0.461,0.357,0.836,0.152,0.475,0.468,0.705,0.619,0.139,0.746,0.856,0.761,0.627,2.815,0.733,13534817
1630264,Anthony Gill,PF,31,0.59,0.238,0.469,0.244,0.806,0.152,0.109,0.064,0.114,0.143,0.056,0.11,0.606,0.663,0.482,-0.705,0.593,1997238
1629717,Armoni Brooks,PG,25,0.108,0.267,0.326,0.344,0.5,0.152,0.109,0.046,0.068,0.048,0.028,0.121,0.731,0.603,0.449,-0.529,0.522,
1630204,Ashton Hagans,PG,24,0.217,0.433,0.408,0.32,0.824,0.152,0.158,0.257,0.364,0.286,0.139,0.121,0.593,0.629,0.494,-0.529,0.526,103550
1641709,Ausar Thompson,SF,21,0.747,0.66,0.483,0.2,0.597,0.435,0.426,0.174,0.295,0.524,0.25,0.254,0.431,0.679,0.52,-0.529,0.606,7977480
1630559,Austin Reaves,SG,25,0.976,0.848,0.486,0.367,0.853,0.152,0.356,0.505,0.477,0.381,0.083,0.458,0.579,0.737,0.57,0.967,0.656,12015150
1630245,Ayo Dosunmu,SG,24,0.904,0.767,0.501,0.403,0.81,0.152,0.208,0.294,0.318,0.429,0.139,0.352,0.505,0.717,0.547,0.175,0.617,6481482
1628389,Bam Adebayo,C,26,0.843,0.898,0.521,0.357,0.755,0.478,0.802,0.358,0.523,0.524,0.25,0.556,0.634,0.776,0.609,1.935,0.735,32600060
1641767,Ben Sheppard,SG,22,0.675,0.372,0.393,0.314,0.885,0.065,0.129,0.083,0.068,0.286,0.0,0.127,0.657,0.671,0.496,-0.705,0.519,2537160
1627732,Ben Simmons,PG,27,0.169,0.628,0.581,0.2,0.5,0.457,0.584,0.523,0.409,0.381,0.167,0.176,0.486,0.764,0.609,-0.089,0.67,37893408
1631097,Bennedict Mathurin,SF,21,0.699,0.687,0.446,0.374,0.821,0.217,0.287,0.183,0.364,0.286,0.056,0.418,0.528,0.67,0.496,-0.969,0.609,6916080
1641731,Bilal Coulibaly,SF,19,0.747,0.717,0.435,0.346,0.702,0.196,0.317,0.156,0.318,0.429,0.222,0.242,0.292,0.636,0.48,-1.233,0.533,6614280
202687,Bismack Biyombo,C,31,0.47,0.519,0.565,0.2,0.5,0.348,0.366,0.119,0.25,0.143,0.25,0.127,0.528,0.693,0.496,-0.705,0.552,5754488
1631104,Blake Wesley,SG,20,0.723,0.374,0.474,0.218,0.667,0.065,0.119,0.248,0.205,0.238,0.028,0.127,0.491,0.676,0.484,-0.793,0.556,2504640
1626246,Boban Marjanovic,C,35,0.157,0.126,0.529,0.2,0.643,0.109,0.178,0.037,0.091,0.048,0.028,0.092,0.537,0.759,0.557,-0.441,0.759,2019706
1626171,Bobby Portis,PF,28,0.976,0.644,0.508,0.407,0.79,0.37,0.564,0.119,0.25,0.381,0.111,0.398,0.597,0.741,0.547,0.087,0.693,11710818
203992,Bogdan Bogdanovic,SG,31,0.94,0.802,0.428,0.374,0.9,0.152,0.277,0.284,0.318,0.571,0.083,0.487,0.676,0.706,0.566,0.791,0.641,18700000
202711,Bojan Bogdanovic,SF,34,0.675,0.682,0.454,0.398,0.785,0.087,0.228,0.156,0.409,0.238,0.028,0.438,0.319,0.659,0.5,-0.793,0.602,20000000
1629626,Bol Bol,PF,24,0.506,0.281,0.616,0.423,0.789,0.152,0.238,0.037,0.091,0.095,0.167,0.15,0.616,0.801,0.604,-0.001,0.715,2019706
1630538,Bones Hyland,PG,23,0.434,0.38,0.386,0.326,0.783,0.022,0.139,0.229,0.273,0.333,0.028,0.199,0.519,0.626,0.492,-0.617,0.569,2306400
203078,Bradley Beal,SG,30,0.627,0.88,0.513,0.43,0.813,0.217,0.337,0.459,0.568,0.476,0.139,0.524,0.694,0.736,0.57,0.527,0.67,46741590
1641764,Brandin Podziemski,SG,20,0.88,0.701,0.454,0.385,0.633,0.348,0.416,0.339,0.273,0.381,0.056,0.265,0.769,0.729,0.561,0.351,0.609,3352440
1630527,Brandon Boston Jr.,SF,22,0.373,0.278,0.404,0.269,0.697,0.13,0.099,0.037,0.182,0.143,0.083,0.15,0.44,0.58,0.387,-0.969,0.53,1836096
1629634,Brandon Clarke,PF,27,0.06,0.588,0.559,0.2,0.5,0.478,0.317,0.138,0.114,0.381,0.278,0.326,0.542,0.737,0.582,-0.353,0.719,12500000
1627742,Brandon Ingram,SF,26,0.759,0.869,0.492,0.355,0.801,0.152,0.436,0.523,0.568,0.381,0.167,0.599,0.727,0.747,0.586,1.055,0.706,33833400
1641706,Brandon Miller,SF,21,0.88,0.85,0.44,0.373,0.827,0.174,0.337,0.22,0.409,0.429,0.167,0.499,0.282,0.638,0.512,-0.705,0.609,10880400
1630314,Brandon Williams,PG,24,0.193,0.166,0.37,0.2,0.647,0.043,0.05,0.092,0.091,0.048,0.028,0.092,0.444,0.576,0.455,-0.529,0.541,
1630296,Braxton Key,SF,26,0.229,0.07,0.412,0.4,0.75,0.043,0.079,0.046,0.023,0.048,0.028,0.032,0.574,0.814,0.604,-0.353,0.674,
1641729,Brice Sensabaugh,SF,20,0.373,0.479,0.39,0.296,0.9,0.109,0.267,0.156,0.341,0.19,0.056,0.216,0.352,0.597,0.455,-0.881,0.528,2448600
201572,Brook Lopez,C,35,0.94,0.805,0.485,0.366,0.821,0.326,0.366,0.147,0.227,0.238,0.667,0.36,0.764,0.747,0.582,1.143,0.643,25000000
1628971,Bruce Brown,PG,27,0.795,0.733,0.478,0.323,0.824,0.174,0.337,0.266,0.295,0.429,0.083,0.311,0.444,0.684,0.498,-0.969,0.583,22000000
1628981,Bruno Fernando,C,25,0.53,0.396,0.583,0.2,0.667,0.283,0.297,0.092,0.227,0.286,0.167,0.182,0.505,0.732,0.518,-0.529,0.65,2581522
1631121,Bryce McGowens,SG,21,0.699,0.388,0.439,0.333,0.776,0.065,0.139,0.083,0.114,0.19,0.056,0.147,0.421,0.659,0.467,-0.969,0.541,1719864
1631205,Buddy Boeheim,SF,24,0.108,0.214,0.31,0.32,0.8,0.065,0.069,0.028,0.0,0.0,0.028,0.098,0.699,0.672,0.494,-0.441,0.537,
1627741,Buddy Hield,SF,31,1.0,0.676,0.436,0.386,0.881,0.152,0.248,0.257,0.273,0.381,0.139,0.349,0.639,0.704,0.57,0.703,0.615,19845098
203468,CJ McCollum,PG,32,0.783,0.864,0.459,0.429,0.827,0.13,0.366,0.422,0.386,0.429,0.167,0.576,0.741,0.763,0.623,2.023,0.7,35802469
1630595,Cade Cunningham,PG,22,0.735,0.885,0.449,0.355,0.869,0.109,0.376,0.688,0.773,0.429,0.111,0.654,0.343,0.666,0.568,0.615,0.685,11055360
1631216,Caleb Houstan,SF,21,0.699,0.358,0.388,0.373,0.808,0.109,0.089,0.046,0.068,0.143,0.028,0.124,0.579,0.717,0.525,-0.441,0.522,2000000
1628997,Caleb Martin,SF,28,0.759,0.722,0.431,0.349,0.778,0.261,0.317,0.202,0.273,0.333,0.139,0.288,0.648,0.693,0.523,-0.441,0.569,6802950
1629629,Cam Reddish,SF,24,0.566,0.537,0.389,0.336,0.759,0.13,0.149,0.092,0.136,0.476,0.083,0.156,0.556,0.654,0.5,-0.705,0.511,2165000
1630560,Cam Thomas,SG,22,0.783,0.829,0.442,0.364,0.856,0.087,0.277,0.266,0.432,0.333,0.056,0.648,0.463,0.684,0.539,-0.089,0.667,2240160
1641715,Cam Whitmore,SF,19,0.554,0.489,0.454,0.359,0.679,0.196,0.287,0.064,0.227,0.286,0.111,0.354,0.574,0.71,0.564,-0.001,0.676,3218160
1629661,Cameron Johnson,PF,27,0.687,0.727,0.446,0.391,0.789,0.196,0.337,0.22,0.227,0.381,0.083,0.386,0.542,0.729,0.57,0.439,0.637,25679348
1626166,Cameron Payne,PG,29,0.928,0.436,0.432,0.39,0.866,0.065,0.119,0.239,0.182,0.238,0.028,0.213,0.597,0.717,0.541,-0.177,0.606,8519706
1627747,Caris LeVert,SG,29,0.807,0.759,0.421,0.325,0.766,0.13,0.347,0.468,0.386,0.524,0.139,0.403,0.685,0.716,0.566,0.527,0.639,15384616
1641717,Cason Wallace,SG,20,0.976,0.54,0.491,0.419,0.784,0.13,0.158,0.138,0.114,0.429,0.139,0.196,0.671,0.745,0.564,0.351,0.591,5291400
1626224,Cedi Osman,SF,28,0.855,0.46,0.479,0.389,0.673,0.065,0.218,0.156,0.159,0.238,0.056,0.196,0.375,0.698,0.521,-0.441,0.576,6718842
1629646,Charles Bassey,C,23,0.217,0.278,0.725,0.2,0.833,0.261,0.277,0.101,0.182,0.19,0.25,0.095,0.491,0.789,0.588,-0.265,0.696,2600000
1629718,Charlie Brown Jr.,SG,26,0.084,0.115,0.2,0.286,0.5,0.022,0.01,0.0,0.068,0.0,0.083,0.023,0.565,0.49,0.297,-0.529,0.309,
1631096,Chet Holmgren,C,21,0.976,0.775,0.53,0.37,0.793,0.348,0.624,0.22,0.364,0.286,0.639,0.476,0.843,0.812,0.629,2.463,0.746,10386000
1629002,Chimezie Metu,C,26,0.602,0.439,0.504,0.298,0.9,0.174,0.297,0.083,0.227,0.381,0.083,0.187,0.505,0.713,0.537,-0.265,0.615,2351562
1628449,Chris Boucher,PF,31,0.59,0.366,0.507,0.33,0.772,0.261,0.287,0.046,0.136,0.143,0.139,0.184,0.63,0.749,0.529,-0.353,0.665,11750000
1630537,Chris Duarte,SF,26,0.699,0.316,0.381,0.346,0.788,0.087,0.139,0.064,0.091,0.238,0.028,0.112,0.551,0.672,0.496,-0.617,0.524,4124400
1641753,Chris Livingston,SF,20,0.241,0.104,0.5,0.2,0.75,0.022,0.089,0.018,0.045,0.048,0.0,0.035,0.542,0.651,0.406,-0.529,0.496,1119563
101108,Chris Paul,PG,38,0.687,0.695,0.441,0.371,0.827,0.065,0.356,0.624,0.295,0.571,0.028,0.265,0.69,0.767,0.582,0.615,0.641,30800000
1631128,Christian Braun,SG,22,0.976,0.529,0.46,0.384,0.694,0.217,0.277,0.147,0.159,0.238,0.111,0.21,0.593,0.729,0.525,-0.441,0.593,2949120
1626174,Christian Wood,PF,28,0.59,0.455,0.466,0.307,0.702,0.174,0.426,0.092,0.227,0.143,0.194,0.199,0.606,0.69,0.508,-0.617,0.596,2709849
1629643,Chuma Okeke,SF,25,0.554,0.235,0.357,0.28,0.571,0.087,0.129,0.037,0.068,0.095,0.028,0.066,0.532,0.653,0.496,-0.617,0.496,5266713
203991,Clint Capela,C,29,0.867,0.679,0.571,0.2,0.631,1.0,0.594,0.11,0.227,0.286,0.417,0.331,0.593,0.794,0.564,0.439,0.752,20616000
1629632,Coby White,PG,23,0.94,0.965,0.447,0.376,0.838,0.13,0.396,0.468,0.477,0.333,0.056,0.55,0.583,0.705,0.549,0.351,0.637,11111111
1628998,Cody Martin,SF,28,0.325,0.709,0.381,0.314,0.606,0.152,0.317,0.339,0.364,0.524,0.167,0.216,0.343,0.61,0.494,-0.705,0.539,7560000
203469,Cody Zeller,C,31,0.506,0.187,0.419,0.333,0.605,0.239,0.149,0.083,0.091,0.095,0.028,0.052,0.653,0.754,0.512,-0.441,0.606,2019706
1641732,Colby Jones,SG,21,0.349,0.16,0.394,0.2,0.545,0.13,0.079,0.064,0.068,0.095,0.056,0.061,0.616,0.63,0.465,-0.529,0.533,2019706
1630175,Cole Anthony,PG,23,0.964,0.588,0.435,0.338,0.826,0.174,0.297,0.266,0.364,0.381,0.139,0.334,0.667,0.724,0.564,0.439,0.639,5539771
1631306,Cole Swider,SF,24,0.205,0.118,0.395,0.333,0.9,0.022,0.03,0.028,0.091,0.048,0.028,0.066,0.551,0.569,0.475,-0.529,0.5,
1630658,Colin Castleton,C,23,0.181,0.088,0.563,0.2,0.9,0.087,0.04,0.018,0.045,0.048,0.0,0.043,0.472,0.759,0.461,-0.441,0.609,
1631221,Collin Gillespie,PG,24,0.277,0.241,0.464,0.395,0.667,0.0,0.079,0.101,0.136,0.238,0.0,0.104,0.63,0.703,0.51,-0.441,0.572,
1629012,Collin Sexton,SG,25,0.928,0.701,0.487,0.394,0.859,0.196,0.168,0.45,0.477,0.381,0.056,0.539,0.519,0.757,0.6,1.319,0.737,17325000
1630557,Corey Kispert,SF,24,0.952,0.679,0.486,0.383,0.726,0.087,0.238,0.183,0.273,0.238,0.056,0.386,0.343,0.673,0.521,-0.529,0.606,3722040
202709,Cory Joseph,PG,32,0.301,0.294,0.359,0.31,0.571,0.043,0.089,0.147,0.114,0.095,0.028,0.069,0.579,0.659,0.471,-0.617,0.483,2019706
1641854,Craig Porter Jr.,PG,23,0.602,0.329,0.509,0.353,0.732,0.087,0.168,0.211,0.205,0.19,0.083,0.161,0.579,0.737,0.572,-0.089,0.654,1500000
1626156,D'Angelo Russell,PG,27,0.904,0.864,0.456,0.415,0.828,0.087,0.267,0.578,0.477,0.429,0.139,0.519,0.713,0.728,0.58,1.143,0.665,17307693
1641793,D'Moi Hodge,SG,25,0.072,0.147,0.333,0.25,0.5,0.0,0.0,0.064,0.023,0.048,0.028,0.058,0.37,0.602,0.439,-0.441,0.481,
1630618,D.J. Carton,SG,23,0.036,0.227,0.375,0.25,0.8,0.109,0.05,0.073,0.068,0.143,0.0,0.081,0.241,0.688,0.459,-0.441,0.546,
1628391,D.J. Wilson,PF,27,0.012,0.195,0.667,0.55,0.5,0.109,0.05,0.092,0.0,0.0,0.278,0.144,0.648,1.0,1.0,-0.353,0.954,
1629610,DaQuan Jeffries,SG,26,0.193,0.061,0.353,0.2,0.5,0.0,0.03,0.028,0.045,0.0,0.028,0.023,0.574,0.53,0.404,-0.529,0.426,1324828
1630227,Daishen Nix,PG,21,0.169,0.078,0.375,0.353,0.5,0.022,0.01,0.037,0.068,0.143,0.0,0.052,0.69,0.637,0.535,-0.441,0.596,
1630625,Dalano Banton,PG,24,0.639,0.508,0.404,0.296,0.783,0.174,0.248,0.22,0.318,0.286,0.111,0.297,0.412,0.648,0.537,-0.265,0.615,2019706
1631207,Dalen Terry,SG,21,0.699,0.297,0.439,0.23,0.581,0.109,0.139,0.128,0.114,0.238,0.083,0.089,0.63,0.686,0.518,-0.441,0.557,3350760
1627745,Damian Jones,C,28,0.458,0.174,0.597,0.214,0.857,0.109,0.109,0.037,0.068,0.095,0.083,0.078,0.495,0.782,0.553,-0.353,0.661,2586665
203081,Damian Lillard,PG,33,0.867,0.933,0.424,0.354,0.9,0.109,0.386,0.642,0.591,0.476,0.056,0.7,0.847,0.774,0.604,1.935,0.731,45640084
1629655,Daniel Gafford,C,25,0.88,0.644,0.725,0.2,0.674,0.565,0.495,0.147,0.227,0.429,0.583,0.317,0.537,0.84,0.613,1.407,0.77,12402000
1628464,Daniel Theis,C,31,0.711,0.441,0.532,0.366,0.76,0.304,0.267,0.092,0.159,0.19,0.25,0.182,0.648,0.749,0.531,-0.353,0.635,8670002
201568,Danilo Gallinari,PF,35,0.578,0.332,0.437,0.323,0.857,0.087,0.178,0.101,0.114,0.143,0.028,0.164,0.509,0.727,0.525,-0.441,0.617,7464578
201980,Danny Green,SG,36,0.012,0.235,0.2,0.2,0.5,0.0,0.099,0.046,0.0,0.238,0.0,0.0,0.602,0.585,0.434,-0.441,0.381,200000
203957,Dante Exum,PG,28,0.651,0.519,0.533,0.491,0.779,0.109,0.228,0.266,0.205,0.19,0.028,0.225,0.801,0.757,0.551,-0.089,0.622,3000000
1627863,Danuel House Jr.,SF,30,0.398,0.39,0.448,0.3,0.761,0.109,0.119,0.073,0.136,0.19,0.028,0.121,0.63,0.693,0.484,-0.705,0.526,4310250
1641727,Dariq Whitehead,SF,19,0.012,0.31,0.2,0.2,0.5,0.0,0.198,0.138,0.0,0.0,0.139,0.043,0.093,0.59,0.408,-0.441,0.459,2966040
1629647,Darius Bazley,PF,23,0.096,0.441,0.6,0.25,0.833,0.196,0.218,0.073,0.205,0.333,0.222,0.153,0.431,0.712,0.555,-0.353,0.626,616075
1629636,Darius Garland,PG,24,0.675,0.88,0.446,0.371,0.834,0.109,0.208,0.596,0.705,0.619,0.028,0.519,0.694,0.694,0.543,-0.001,0.637,34005250
1630561,David Duke Jr.,SG,24,0.036,0.332,0.556,0.5,0.9,0.109,0.198,0.119,0.182,0.238,0.0,0.187,0.671,0.749,0.59,-0.441,0.669,
1631223,David Roddy,PF,22,0.771,0.473,0.403,0.293,0.691,0.174,0.238,0.11,0.205,0.19,0.056,0.187,0.44,0.627,0.465,-1.233,0.53,2718240
1630558,Davion Mitchell,PG,25,0.855,0.398,0.452,0.361,0.714,0.065,0.109,0.174,0.136,0.095,0.0,0.153,0.574,0.685,0.496,-0.793,0.541,5063640
1630549,Day'Ron Sharpe,C,22,0.723,0.393,0.571,0.267,0.61,0.565,0.366,0.128,0.25,0.19,0.194,0.196,0.648,0.784,0.562,-0.001,0.739,2210040
1628368,De'Aaron Fox,PG,26,0.88,0.949,0.465,0.369,0.738,0.196,0.366,0.514,0.591,0.952,0.111,0.767,0.745,0.747,0.615,2.375,0.741,32600060
1629631,De'Andre Hunter,SF,26,0.675,0.778,0.459,0.385,0.847,0.109,0.337,0.138,0.341,0.333,0.083,0.45,0.56,0.688,0.516,-0.617,0.604,20089286
1629001,De'Anthony Melton,SG,25,0.446,0.709,0.386,0.36,0.835,0.152,0.297,0.275,0.227,0.762,0.111,0.32,0.866,0.728,0.572,0.175,0.617,8000000
201599,DeAndre Jordan,C,35,0.422,0.283,0.624,0.2,0.5,0.326,0.287,0.064,0.136,0.095,0.111,0.112,0.491,0.779,0.529,-0.441,0.665,2019706
1630610,DeJon Jarreau,SG,26,0.096,0.433,0.34,0.308,0.5,0.196,0.396,0.266,0.227,0.333,0.056,0.138,0.477,0.624,0.484,-0.529,0.546,
201942,DeMar DeRozan,SF,34,0.94,1.0,0.48,0.333,0.853,0.109,0.376,0.486,0.386,0.524,0.167,0.692,0.565,0.779,0.598,2.023,0.733,28600000
1629731,Dean Wade,PF,27,0.639,0.537,0.414,0.391,0.769,0.152,0.337,0.073,0.091,0.333,0.139,0.156,0.755,0.739,0.564,0.087,0.557,5709877
1629028,Deandre Ayton,C,25,0.651,0.856,0.57,0.2,0.823,0.696,0.782,0.147,0.409,0.476,0.222,0.481,0.333,0.735,0.568,0.439,0.719,32459438
1627749,Dejounte Murray,SG,27,0.928,0.944,0.459,0.363,0.794,0.174,0.446,0.587,0.591,0.667,0.083,0.648,0.509,0.712,0.596,1.847,0.696,18214000
1626153,Delon Wright,PG,31,0.554,0.412,0.394,0.368,0.822,0.087,0.139,0.229,0.068,0.524,0.056,0.13,0.616,0.738,0.57,-0.001,0.62,8856750
1630166,Deni Avdija,SF,23,0.892,0.794,0.506,0.374,0.74,0.239,0.604,0.349,0.477,0.381,0.139,0.424,0.398,0.695,0.545,0.087,0.644,6263188
203471,Dennis Schroder,PG,30,0.952,0.821,0.435,0.375,0.836,0.109,0.248,0.56,0.432,0.381,0.056,0.403,0.528,0.689,0.527,-0.353,0.615,12405000
1628372,Dennis Smith Jr.,PG,26,0.663,0.495,0.435,0.294,0.741,0.196,0.198,0.33,0.273,0.571,0.056,0.19,0.574,0.707,0.547,-0.177,0.617,2019706
1641726,Dereck Lively II,C,19,0.651,0.618,0.747,0.2,0.506,0.543,0.436,0.101,0.205,0.333,0.389,0.254,0.722,0.817,0.572,0.263,0.704,4775640
1631220,Dereon Seabron,SG,23,0.06,0.235,0.308,0.5,0.833,0.043,0.099,0.073,0.0,0.143,0.056,0.066,0.819,0.715,0.533,-0.441,0.539,
1627884,Derrick Jones Jr.,SF,26,0.904,0.618,0.483,0.343,0.713,0.239,0.218,0.092,0.205,0.333,0.194,0.248,0.634,0.711,0.533,-0.265,0.585,5379706
201565,Derrick Rose,PG,35,0.277,0.433,0.461,0.366,0.889,0.065,0.158,0.303,0.295,0.143,0.028,0.231,0.537,0.671,0.508,-0.529,0.611,3196448
1628401,Derrick White,SG,29,0.867,0.861,0.461,0.396,0.9,0.152,0.347,0.477,0.341,0.476,0.333,0.438,0.995,0.804,0.637,2.639,0.681,18357143
1630217,Desmond Bane,SG,25,0.494,0.909,0.464,0.381,0.87,0.196,0.347,0.505,0.614,0.476,0.139,0.683,0.38,0.731,0.617,1.055,0.711,3845083
1626164,Devin Booker,PG,27,0.807,0.952,0.492,0.364,0.886,0.174,0.366,0.633,0.591,0.429,0.111,0.781,0.815,0.815,0.621,2.287,0.774,36016200
1630170,Devin Vassell,SG,23,0.807,0.874,0.472,0.372,0.801,0.087,0.337,0.376,0.364,0.524,0.083,0.562,0.403,0.704,0.562,0.527,0.659,5887899
1628984,Devonte' Graham,PG,28,0.265,0.353,0.352,0.301,0.813,0.043,0.129,0.193,0.159,0.19,0.028,0.144,0.648,0.641,0.486,-0.529,0.543,12100000
1641926,Dexter Dennis,SG,24,0.036,0.19,0.526,0.2,0.5,0.065,0.198,0.092,0.182,0.0,0.083,0.159,0.495,0.627,0.596,-0.441,0.707,
1628415,Dillon Brooks,SF,28,0.855,0.816,0.428,0.359,0.844,0.152,0.267,0.156,0.273,0.429,0.028,0.366,0.588,0.684,0.492,-1.233,0.543,22627671
1631376,Dmytro Skapintsev,C,25,0.012,0.019,0.2,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602,0.109,0.057,-0.441,0.011,
1627734,Domantas Sabonis,C,27,0.976,0.944,0.594,0.379,0.704,0.783,1.0,0.752,0.75,0.429,0.167,0.559,0.639,0.841,0.689,3.0,0.798,30600000
1631230,Dominick Barlow,PF,20,0.386,0.329,0.496,0.333,0.69,0.304,0.208,0.101,0.068,0.19,0.111,0.127,0.556,0.756,0.529,-0.441,0.639,455620
1628378,Donovan Mitchell,SG,27,0.651,0.933,0.462,0.368,0.865,0.174,0.426,0.56,0.636,0.857,0.139,0.767,0.875,0.791,0.676,2.991,0.778,33162030
1628978,Donte DiVincenzo,SG,27,0.964,0.767,0.443,0.401,0.754,0.174,0.287,0.248,0.318,0.619,0.111,0.447,0.694,0.766,0.629,2.375,0.665,10900000
1627827,Dorian Finney-Smith,PF,30,0.807,0.749,0.421,0.348,0.717,0.348,0.307,0.147,0.205,0.381,0.167,0.245,0.528,0.691,0.523,-0.441,0.556,13932008
203926,Doug McDermott,SF,32,0.759,0.366,0.433,0.41,0.579,0.043,0.079,0.101,0.091,0.143,0.0,0.159,0.5,0.671,0.496,-0.705,0.537,13750000
203110,Draymond Green,PF,33,0.651,0.714,0.497,0.395,0.73,0.304,0.584,0.55,0.568,0.476,0.25,0.248,0.745,0.746,0.609,0.967,0.637,22321429
1629234,Drew Eubanks,C,26,0.892,0.406,0.601,0.55,0.774,0.304,0.287,0.073,0.182,0.19,0.222,0.147,0.537,0.76,0.539,-0.265,0.635,2346614
1641809,Drew Peterson,PF,24,0.024,0.193,0.667,0.55,0.5,0.0,0.03,0.028,0.068,0.333,0.0,0.107,0.727,0.829,0.666,-0.441,0.711,
1630696,Dru Smith,SG,26,0.096,0.377,0.455,0.412,0.9,0.152,0.089,0.147,0.136,0.476,0.083,0.124,0.38,0.755,0.59,-0.353,0.606,1801769
1629130,Duncan Robinson,SF,29,0.807,0.738,0.45,0.395,0.889,0.043,0.228,0.257,0.318,0.333,0.056,0.372,0.63,0.719,0.545,0.087,0.594,18154000
1641871,Duop Reath,C,27,0.807,0.468,0.461,0.359,0.742,0.304,0.228,0.092,0.182,0.238,0.167,0.262,0.472,0.723,0.545,-0.177,0.648,1951220
203939,Dwight Powell,C,32,0.747,0.345,0.679,0.333,0.708,0.326,0.188,0.119,0.114,0.19,0.083,0.095,0.602,0.815,0.557,-0.089,0.637,4000000
1629685,Dylan Windler,SF,27,0.193,0.16,0.5,0.481,0.5,0.043,0.079,0.055,0.023,0.048,0.0,0.072,0.56,0.771,0.576,-0.353,0.631,2019706
1630700,Dyson Daniels,PG,20,0.723,0.586,0.447,0.311,0.642,0.217,0.287,0.248,0.227,0.667,0.111,0.167,0.657,0.732,0.574,0.351,0.591,5784120
1630604,E.J. Liddell,PF,23,0.084,0.067,0.2,0.2,0.9,0.0,0.059,0.009,0.068,0.143,0.083,0.014,0.579,0.526,0.471,-0.441,0.448,1801769
1641734,Emoni Bates,SF,20,0.169,0.227,0.306,0.303,0.5,0.022,0.089,0.064,0.114,0.048,0.028,0.078,0.343,0.524,0.383,-0.617,0.417,
201569,Eric Gordon,SG,35,0.807,0.733,0.443,0.378,0.797,0.043,0.158,0.183,0.25,0.476,0.111,0.317,0.69,0.689,0.529,-0.353,0.569,3196448
1630647,Eugene Omoruyi,SF,26,0.506,0.233,0.485,0.283,0.653,0.174,0.119,0.073,0.114,0.286,0.028,0.138,0.454,0.701,0.518,-0.441,0.665,900000
203095,Evan Fournier,SG,31,0.373,0.473,0.357,0.254,0.806,0.043,0.168,0.138,0.159,0.429,0.056,0.199,0.398,0.617,0.479,-0.705,0.526,18857143
1630596,Evan Mobley,PF,22,0.59,0.807,0.579,0.373,0.719,0.478,0.703,0.294,0.409,0.429,0.389,0.452,0.634,0.807,0.619,1.231,0.741,8882640
1630196,Filip Petrusev,C,23,0.024,0.072,0.5,0.2,0.5,0.0,0.03,0.0,0.0,0.0,0.0,0.029,0.694,0.653,0.406,-0.441,0.463,559782
1628373,Frank Ntilikina,PG,25,0.048,0.219,0.2,0.2,0.9,0.043,0.099,0.073,0.045,0.0,0.0,0.029,0.593,0.517,0.301,-0.529,0.369,2019706
1630532,Franz Wagner,SF,22,0.855,0.858,0.482,0.281,0.85,0.217,0.426,0.339,0.432,0.524,0.111,0.568,0.731,0.762,0.586,1.231,0.694,5508720
